engine_id,cycle,rul,sensor_2,sensor_3,sensor_4,sensor_7,sensor_11,sensor_12,sensor_15,sensor_20,sensor_21
86,38,240,642.48,1591.15,1399.96,553.88,47.48,522.62,8.4212,38.91,23.2918
86,39,239,642.33,1597.22,1405.4,553.16,47.35,521.63,8.4119,38.65,23.3067
86,40,238,642.9,1590.45,1404.15,553.72,47.31,521.42,8.4267,39.06,23.3221
86,41,237,642.69,1588.28,1406.4,553.84,47.29,522.21,8.435,38.83,23.3331
86,42,236,642.23,1590.17,1403.82,552.93,47.41,521.86,8.3925,38.8,23.3455
86,43,235,642.74,1587.99,1408.55,553.81,47.51,521.7,8.4002,38.54,23.2264
86,44,234,642.62,1584.55,1403.1,553.73,47.32,521.87,8.4275,38.86,23.3656
86,45,233,641.97,1587.81,1410.07,553.88,47.24,521.77,8.4045,38.95,23.3431
86,46,232,642.24,1584.39,1406.04,553.73,47.55,521.01,8.4153,38.94,23.2591
86,47,231,642.65,1590.59,1409.34,553.87,47.51,521.28,8.4191,38.92,23.3412
86,48,230,643.06,1590.42,1401.64,553.49,47.47,521.67,8.4249,39.01,23.3079
86,49,229,642.29,1591.79,1406.5,553.44,47.52,521.9,8.428,38.79,23.4014
86,50,228,642.26,1589.55,1403.81,553.41,47.5,522.32,8.4269,38.89,23.4079
86,51,227,642.66,1583.73,1399.45,553.64,47.43,522.04,8.3968,38.85,23.2895
86,52,226,642.46,1589.21,1406.82,553.61,47.21,522.09,8.4385,38.96,23.3175
86,53,225,642.75,1590.01,1404.72,554.33,47.54,521.62,8.4339,38.76,23.3214
86,54,224,643.09,1592.38,1397.15,553.34,47.51,521.43,8.4228,38.93,23.2877
86,55,223,642.37,1587.23,1409.0,553.82,47.52,522.12,8.4419,39.01,23.3417
86,56,222,642.62,1590.77,1401.06,553.52,47.45,521.73,8.4179,38.84,23.3069
86,57,221,642.22,1588.04,1398.71,554.36,47.52,521.87,8.4195,38.79,23.301
86,58,220,641.93,1588.93,1402.77,553.6,47.27,521.39,8.4435,39.01,23.2937
86,59,219,642.73,1592.78,1408.69,553.89,47.31,521.83,8.4109,38.95,23.3711
86,60,218,642.64,1586.12,1407.02,553.17,47.31,521.54,8.4456,38.98,23.3207
86,61,217,642.07,1589.33,1401.75,553.91,47.38,521.56,8.3956,38.68,23.2754
86,62,216,642.66,1585.04,1405.16,553.74,47.48,522.25,8.4351,38.91,23.3764
86,63,215,642.13,1591.25,1401.09,553.55,47.56,521.55,8.4164,38.89,23.2838
86,64,214,642.56,1596.0,1399.72,553.67,47.53,521.58,8.4072,39.05,23.4364
86,65,213,642.28,1585.13,1404.89,553.72,47.33,522.06,8.4086,38.84,23.3796
86,66,212,643.13,1595.27,1407.88,554.08,47.6,521.82,8.433,38.74,23.2911
86,67,211,642.67,1590.19,1409.63,553.56,47.41,521.92,8.4364,38.86,23.2945
86,68,210,642.63,1581.87,1403.02,553.87,47.46,521.62,8.4289,38.98,23.3159
86,69,209,642.67,1591.71,1404.8,554.16,47.49,521.65,8.45,38.74,23.3049
86,70,208,642.78,1593.82,1399.66,554.02,47.47,521.45,8.4215,39.0,23.283
86,71,207,642.86,1587.04,1408.77,553.08,47.58,521.46,8.4087,38.73,23.3467
86,72,206,642.17,1585.11,1408.97,554.08,47.45,521.69,8.4225,38.85,23.314
86,73,205,642.57,1590.24,1403.74,553.91,47.41,521.8,8.3992,38.93,23.34
86,74,204,642.82,1584.66,1399.68,552.95,47.5,521.49,8.4175,38.98,23.3142
86,75,203,642.86,1589.88,1408.74,553.55,47.34,521.83,8.4516,38.88,23.2704
86,76,202,642.63,1584.85,1405.48,553.53,47.49,522.42,8.4123,38.92,23.3805
86,77,201,642.42,1584.13,1403.84,553.75,47.46,521.25,8.441,38.82,23.4621
86,78,200,642.65,1596.66,1409.85,553.84,47.46,522.01,8.4709,38.83,23.3243
86,79,199,641.79,1590.86,1401.95,553.22,47.4,521.74,8.4348,38.76,23.3842
86,80,198,642.87,1594.69,1410.8,553.73,47.6,521.73,8.4576,38.97,23.2501
86,81,197,642.3,1592.74,1400.43,552.9,47.33,521.67,8.4107,38.93,23.3784
86,82,196,642.23,1588.83,1400.16,553.55,47.42,522.0,8.4267,38.77,23.3774
86,83,195,642.92,1587.5,1414.48,553.99,47.54,521.81,8.4421,38.98,23.327
86,84,194,642.87,1586.72,1403.45,553.69,47.43,521.9,8.4201,38.87,23.3857
86,85,193,642.41,1586.38,1403.68,553.32,47.57,521.83,8.4654,38.86,23.3554
86,86,192,642.29,1589.79,1403.57,553.81,47.49,521.97,8.3744,38.93,23.309
86,87,191,642.84,1587.57,1406.25,553.44,47.3,521.68,8.4429,38.81,23.2373
86,88,190,642.3,1583.97,1405.39,553.41,47.6,521.89,8.4655,38.78,23.3478
86,89,189,642.33,1592.81,1401.04,554.22,47.51,521.62,8.4557,38.94,23.3575
86,90,188,642.79,1587.38,1404.52,553.58,47.36,521.79,8.4569,38.8,23.2953
86,91,187,642.42,1594.95,1407.73,553.85,47.36,521.32,8.4456,38.8,23.2176
86,92,186,642.52,1585.68,1408.96,553.53,47.52,521.42,8.4173,38.82,23.3346
86,93,185,641.78,1589.33,1408.24,552.74,47.38,521.47,8.4391,38.96,23.399
86,94,184,642.48,1598.85,1396.55,553.92,47.41,522.48,8.4274,38.99,23.3058
86,95,183,642.55,1585.16,1409.29,553.18,47.34,522.29,8.4537,38.83,23.3525
86,96,182,642.72,1590.2,1402.59,553.82,47.48,521.5,8.4068,38.71,23.3368
86,97,181,642.44,1590.79,1409.0,553.5,47.44,521.95,8.4363,38.9,23.3345
86,98,180,642.84,1584.06,1405.74,553.1,47.49,521.46,8.427,39.05,23.299
86,99,179,642.55,1588.6,1398.4,554.03,47.5,522.17,8.4167,38.81,23.2482
86,100,178,642.46,1586.94,1404.37,553.24,47.37,521.56,8.4393,38.95,23.4177
86,101,177,642.27,1588.51,1414.19,553.69,47.41,521.76,8.4343,38.86,23.2972
86,102,176,642.12,1587.56,1401.84,553.67,47.72,521.2,8.451,38.79,23.3791
86,103,175,642.14,1591.57,1411.57,553.79,47.64,522.05,8.3956,38.88,23.3766
86,104,174,642.56,1588.26,1412.47,553.54,47.33,521.43,8.4732,38.99,23.3573
86,105,173,642.85,1586.84,1408.35,553.01,47.4,521.61,8.4111,38.77,23.311
86,106,172,642.87,1583.57,1402.23,554.32,47.53,521.64,8.3946,38.71,23.3595
86,107,171,642.07,1591.89,1404.61,553.45,47.59,522.03,8.4237,38.94,23.2784
86,108,170,642.55,1584.52,1413.69,554.46,47.54,521.76,8.4326,38.81,23.366
86,109,169,642.21,1591.23,1400.6,553.78,47.45,521.91,8.4631,38.87,23.2669
86,110,168,642.52,1586.58,1404.62,553.46,47.44,521.01,8.4429,38.88,23.3698
86,111,167,642.51,1589.44,1412.05,553.24,47.34,521.38,8.4403,38.69,23.3234
86,112,166,642.44,1585.28,1404.91,553.79,47.5,521.7,8.4457,38.65,23.2877
86,113,165,642.85,1587.49,1403.21,553.6,47.47,521.51,8.4238,38.76,23.4275
86,114,164,642.33,1591.12,1406.54,553.47,47.29,521.24,8.4031,38.85,23.2872
86,115,163,642.46,1585.45,1399.22,553.91,47.37,521.36,8.4327,38.63,23.3533
86,116,162,643.01,1591.99,1403.44,554.05,47.48,521.79,8.4665,38.9,23.2754
86,117,161,642.95,1586.9,1409.88,553.33,47.67,521.49,8.4197,38.78,23.2679
86,118,160,642.51,1589.66,1403.88,553.41,47.45,521.61,8.4353,38.78,23.3363
86,119,159,642.66,1593.37,1410.15,553.49,47.5,521.46,8.4431,38.89,23.3018
86,120,158,642.23,1591.3,1406.47,554.14,47.49,521.46,8.4462,38.75,23.261
86,121,157,642.72,1594.7,1411.55,553.37,47.58,521.18,8.4295,38.63,23.2218
86,122,156,643.05,1586.44,1405.14,553.76,47.46,521.66,8.4094,38.94,23.3342
86,123,155,642.64,1589.29,1403.93,553.0,47.47,521.98,8.4435,38.86,23.3314
86,124,154,642.65,1585.95,1406.5,553.1,47.38,521.63,8.4223,38.67,23.3577
86,125,153,642.05,1595.51,1405.79,553.36,47.68,521.59,8.4494,38.88,23.2268
86,126,152,642.63,1586.75,1407.17,553.52,47.46,521.87,8.4359,38.72,23.2735
86,127,151,642.51,1587.29,1400.97,552.78,47.54,521.16,8.4613,38.91,23.327
86,128,150,642.32,1597.15,1404.41,554.06,47.39,521.87,8.4203,38.9,23.323
86,129,149,642.41,1588.95,1406.03,553.26,47.51,521.34,8.4493,38.84,23.3432
86,130,148,642.88,1588.9,1408.43,553.69,47.61,521.85,8.4318,38.82,23.3359
86,131,147,642.31,1588.28,1408.46,553.55,47.56,521.53,8.4074,39.09,23.3946
86,132,146,641.71,1588.77,1407.2,552.79,47.32,521.57,8.4156,39.0,23.3184
86,133,145,642.28,1589.01,1406.57,553.34,47.45,521.31,8.428,38.79,23.2998
86,134,144,642.61,1590.46,1415.72,553.09,47.55,521.68,8.435,38.83,23.3312
86,135,143,642.62,1589.19,1400.14,553.09,47.53,521.28,8.4238,38.91,23.388
86,136,142,642.75,1585.5,1398.04,553.63,47.35,521.61,8.4272,38.78,23.2332
86,137,141,642.34,1588.93,1409.55,553.58,47.5,521.3,8.4204,39.0,23.3441
86,138,140,642.75,1586.62,1403.95,552.66,47.59,521.11,8.4374,38.67,23.2312
86,139,139,642.82,1591.15,1406.16,553.4,47.66,521.17,8.4524,38.94,23.3033
86,140,138,642.5,1592.21,1412.52,553.69,47.37,521.3,8.4635,38.96,23.3758
86,141,137,642.83,1591.5,1410.79,553.55,47.46,521.45,8.4466,38.94,23.2154
86,142,136,642.56,1586.2,1419.51,554.19,47.43,521.3,8.4621,38.82,23.2604
86,143,135,642.6,1592.73,1409.57,553.73,47.59,521.42,8.4555,38.63,23.2103
86,144,134,642.69,1589.63,1414.97,553.22,47.59,521.11,8.4324,39.04,23.3475
86,145,133,642.22,1596.51,1406.2,553.4,47.65,520.96,8.4271,38.65,23.2874
86,146,132,642.37,1592.56,1411.44,553.01,47.53,521.48,8.421,38.83,23.2269
86,147,131,642.83,1588.8,1407.24,553.84,47.39,521.31,8.4333,38.83,23.3666
86,148,130,642.28,1593.4,1407.06,553.47,47.54,521.44,8.4461,38.68,23.3038
86,149,129,642.41,1600.85,1411.52,553.57,47.63,521.81,8.4504,38.6,23.3651
86,150,128,642.95,1591.17,1408.32,553.74,47.53,521.11,8.4318,38.94,23.2857
86,151,127,642.77,1600.2,1406.46,553.33,47.57,521.3,8.4659,38.8,23.33
86,152,126,642.53,1576.97,1406.14,553.33,47.46,521.55,8.4582,38.74,23.2904
86,153,125,642.92,1583.45,1410.03,553.21,47.63,521.17,8.4333,38.87,23.3039
86,154,124,642.94,1589.0,1411.58,552.94,47.51,521.56,8.4479,38.91,23.4155
86,155,123,642.16,1590.13,1409.78,553.51,47.49,521.62,8.4609,38.78,23.3223
86,156,122,642.7,1587.09,1411.31,554.2,47.61,521.91,8.4537,38.73,23.3187
86,157,121,642.77,1595.92,1410.56,553.14,47.61,521.27,8.4478,38.83,23.2145
86,158,120,642.62,1597.68,1404.83,553.74,47.46,521.61,8.4474,38.88,23.3596
86,159,119,642.38,1595.28,1405.09,552.9,47.61,521.17,8.4264,38.76,23.2907
86,160,118,642.48,1595.97,1420.97,553.77,47.59,521.05,8.4243,38.83,23.3169
86,161,117,642.72,1586.1,1409.65,552.97,47.49,521.42,8.4263,39.02,23.4212
86,162,116,642.67,1598.78,1414.57,553.31,47.6,521.61,8.4154,38.8,23.4056
86,163,115,642.68,1587.0,1404.93,553.06,47.54,521.81,8.452,38.84,23.3249
86,164,114,643.09,1597.33,1407.99,553.17,47.62,521.28,8.4352,38.77,23.2752
86,165,113,642.86,1586.84,1410.11,552.97,47.6,521.54,8.4293,38.76,23.2791
86,166,112,642.5,1584.96,1407.36,553.39,47.53,521.82,8.4366,38.75,23.2471
86,167,111,642.58,1592.23,1407.77,553.26,47.48,521.38,8.4722,38.67,23.3253
86,168,110,642.77,1590.79,1418.3,552.79,47.64,521.33,8.4178,38.8,23.251
86,169,109,642.65,1591.65,1410.96,552.35,47.59,521.04,8.4865,38.72,23.2506
86,170,108,642.51,1590.42,1416.82,553.36,47.46,521.0,8.4496,39.0,23.2467
86,171,107,642.6,1586.51,1415.5,553.02,47.49,521.41,8.4231,39.02,23.2366
86,172,106,642.36,1593.31,1419.38,553.3,47.71,521.38,8.4449,38.64,23.1202
86,173,105,642.53,1586.88,1404.28,553.25,47.61,520.98,8.4305,38.87,23.3192
86,174,104,642.81,1594.15,1412.62,553.7,47.51,521.21,8.4945,38.78,23.3133
86,175,103,642.84,1598.09,1418.71,553.75,47.57,521.08,8.4311,39.03,23.2723
86,176,102,643.1,1593.97,1411.73,553.1,47.61,521.13,8.4363,38.83,23.3606
86,177,101,643.08,1595.03,1414.81,553.03,47.51,521.25,8.4606,38.68,23.1713
86,178,100,643.13,1590.57,1413.78,553.3,47.65,521.1,8.462,38.77,23.2595
86,179,99,643.36,1589.89,1419.92,553.81,47.61,521.38,8.4344,38.81,23.2032
86,180,98,642.48,1583.08,1411.1,553.4,47.65,521.08,8.4469,38.87,23.265
86,181,97,642.75,1597.61,1409.94,553.15,47.73,520.61,8.4523,39.01,23.2017
86,182,96,642.33,1586.93,1409.47,553.27,47.7,520.76,8.42,39.07,23.1016
86,183,95,642.92,1587.02,1410.74,552.82,47.64,521.19,8.4648,38.69,23.3121
86,184,94,642.89,1596.74,1407.53,552.48,47.42,520.76,8.4644,38.81,23.3092
86,185,93,642.79,1587.89,1418.54,553.49,47.6,521.23,8.4498,38.68,23.155
86,186,92,643.37,1594.92,1402.73,552.66,47.7,521.5,8.4489,38.86,23.3004
86,187,91,643.17,1595.69,1409.2,553.1,47.69,521.21,8.4499,38.71,23.3564
86,188,90,641.89,1593.97,1416.28,552.25,47.56,520.57,8.4433,38.69,23.2821
86,189,89,643.04,1595.87,1415.6,552.35,47.64,521.06,8.4642,38.58,23.2123
86,190,88,642.85,1591.71,1408.38,553.34,47.51,521.35,8.4569,38.73,23.1818
86,191,87,643.09,1594.57,1406.86,552.7,47.71,521.22,8.4545,38.72,23.1956
86,192,86,642.79,1590.54,1408.09,552.66,47.75,521.07,8.4348,38.61,23.2421
86,193,85,642.4,1593.63,1412.65,553.07,47.61,521.25,8.4509,38.56,23.2479
86,194,84,643.14,1585.12,1414.5,553.63,47.77,521.11,8.4813,38.81,23.1722
86,195,83,642.4,1586.95,1413.6,553.43,47.77,521.42,8.4894,38.74,23.3458
86,196,82,643.33,1588.21,1408.03,552.39,47.64,521.21,8.4556,38.75,23.1912
86,197,81,643.04,1594.28,1414.18,552.47,47.64,521.28,8.4566,38.7,23.2989
86,198,80,642.32,1591.02,1423.74,552.65,47.55,520.42,8.4685,38.79,23.2608
86,199,79,643.07,1585.29,1411.43,553.12,47.64,520.64,8.4541,38.74,23.2555
86,200,78,642.76,1594.51,1415.46,553.12,47.59,521.4,8.4735,38.8,23.1251
86,201,77,642.71,1597.73,1413.96,553.42,47.58,520.91,8.489,38.82,23.3117
86,202,76,642.51,1594.56,1410.48,552.63,47.68,520.66,8.4527,38.62,23.2881
86,203,75,642.84,1597.18,1416.79,552.84,47.71,521.08,8.4791,38.79,23.3258
86,204,74,643.06,1596.08,1416.37,552.96,47.8,521.09,8.4432,38.74,23.1096
86,205,73,643.59,1594.62,1419.62,552.63,47.67,520.65,8.4587,38.78,23.2472
86,206,72,643.23,1594.77,1418.03,551.65,47.69,521.57,8.4753,38.79,23.2514
86,207,71,643.18,1592.01,1415.34,553.09,47.77,521.38,8.4762,38.54,23.3119
86,208,70,643.25,1596.17,1417.7,553.61,47.55,520.79,8.4721,38.76,23.1731
86,209,69,642.65,1597.58,1418.72,552.55,47.77,521.5,8.464,38.66,23.2609
86,210,68,642.8,1591.83,1414.58,553.12,47.81,520.84,8.4718,38.76,23.2048
86,211,67,642.71,1593.48,1420.59,552.5,47.83,520.73,8.46,38.53,23.1682
86,212,66,643.14,1599.12,1409.22,553.24,47.82,521.05,8.4833,38.71,23.1847
86,213,65,643.69,1594.6,1414.92,552.77,47.65,521.34,8.4752,38.74,23.1781
86,214,64,643.17,1584.98,1412.87,552.68,47.76,520.57,8.479,38.66,23.171
86,215,63,643.21,1593.14,1417.88,552.2,47.9,520.57,8.4947,38.62,23.2325
86,216,62,643.29,1592.99,1416.51,553.18,47.79,520.8,8.4623,38.81,23.1699
86,217,61,643.11,1598.84,1419.03,553.35,47.56,520.76,8.4794,38.62,23.1153
86,218,60,643.47,1589.17,1415.43,552.95,47.59,521.15,8.4714,38.67,23.1817
86,219,59,643.14,1595.67,1409.24,552.57,47.7,521.07,8.4764,38.84,23.2217
86,220,58,643.39,1596.03,1417.21,552.54,48.06,520.84,8.4669,38.58,23.3473
86,221,57,643.28,1591.48,1417.84,553.08,47.76,521.53,8.4588,38.75,23.117
86,222,56,642.95,1593.61,1413.81,552.48,47.85,520.64,8.491,38.42,23.2519
86,223,55,643.9,1594.97,1410.86,552.65,47.6,520.04,8.491,38.48,23.1962
86,224,54,642.43,1591.28,1413.61,552.57,47.64,520.48,8.4593,38.69,23.0888
86,225,53,643.28,1599.05,1418.79,553.51,47.72,520.68,8.4916,38.78,23.3133
86,226,52,642.63,1592.84,1415.77,552.29,47.86,520.71,8.4496,38.64,23.2138
86,227,51,643.02,1590.67,1422.58,552.09,47.87,520.73,8.4751,38.82,23.1902
86,228,50,642.58,1597.79,1412.81,552.17,47.8,520.88,8.461,38.55,23.2119
86,229,49,642.83,1597.14,1414.46,552.51,47.62,520.52,8.4614,38.52,23.1788
86,230,48,642.67,1592.23,1418.73,552.43,47.74,520.63,8.4885,38.7,23.1396
86,231,47,643.53,1593.29,1419.35,553.37,47.67,520.59,8.4775,38.65,23.3035
86,232,46,643.19,1595.26,1420.2,552.71,47.68,520.49,8.4699,38.69,23.3251
86,233,45,642.9,1590.3,1423.96,552.57,47.71,519.76,8.4914,38.79,23.1617
86,234,44,642.92,1598.45,1414.2,552.04,47.63,521.03,8.476,38.5,23.1661
86,235,43,642.78,1601.21,1421.7,552.04,47.77,520.28,8.4731,38.69,23.2233
86,236,42,643.16,1593.64,1422.84,551.7,47.83,520.62,8.4761,38.55,23.2421
86,237,41,643.82,1601.64,1420.16,552.35,47.97,520.63,8.4544,38.65,23.2031
86,238,40,643.41,1600.33,1422.31,551.78,47.92,520.09,8.4811,38.75,23.0651
86,239,39,643.06,1603.49,1415.36,552.94,47.93,520.18,8.523,38.68,23.1756
86,240,38,643.54,1599.81,1418.81,552.57,47.89,520.65,8.4755,38.72,23.1176
86,241,37,643.37,1594.91,1416.17,552.42,47.68,520.69,8.4971,38.57,23.1852
86,242,36,642.89,1591.71,1417.66,552.26,48.1,520.03,8.4936,38.52,23.1141
86,243,35,643.04,1597.74,1422.12,552.4,47.91,520.49,8.4936,38.73,23.1614
86,244,34,643.64,1596.3,1423.7,552.6,47.97,520.64,8.5288,38.8,23.2109
86,245,33,642.86,1595.58,1430.07,551.43,47.84,520.35,8.499,38.66,23.2515
86,246,32,643.38,1593.82,1425.29,551.98,47.92,520.12,8.4927,38.72,23.1081
86,247,31,643.41,1598.74,1422.69,552.47,48.0,520.23,8.4679,38.63,23.0771
86,248,30,643.65,1599.4,1418.77,551.47,48.11,520.63,8.4879,38.44,23.2283
86,249,29,642.95,1592.04,1426.69,551.78,47.92,520.64,8.531,38.6,23.0484
86,250,28,643.11,1602.16,1425.83,552.71,48.11,520.11,8.511,38.62,23.111
86,251,27,643.05,1593.66,1423.63,551.67,47.87,520.3,8.5326,38.78,23.1455
86,252,26,643.19,1600.03,1426.48,552.38,48.12,520.86,8.5191,38.63,23.1412
86,253,25,643.5,1592.47,1425.42,552.58,47.89,520.35,8.4767,38.55,23.1449
86,254,24,643.46,1599.47,1426.27,552.45,47.93,519.96,8.5071,38.57,23.1083
86,255,23,643.23,1603.44,1420.01,552.63,47.97,519.91,8.5189,38.57,23.1083
86,256,22,643.35,1597.27,1425.0,552.34,48.07,520.59,8.4506,38.48,23.1794
86,257,21,642.78,1599.85,1426.22,552.22,47.97,519.77,8.5113,38.55,23.043
86,258,20,643.34,1595.64,1424.3,552.44,48.06,520.15,8.5157,38.62,23.1034
86,259,19,643.69,1595.58,1434.24,551.89,48.03,520.16,8.4772,38.68,23.1161
86,260,18,643.69,1599.07,1422.68,551.93,47.91,520.29,8.5513,38.49,23.1917
86,261,17,643.51,1594.67,1432.76,551.73,48.12,519.89,8.4822,38.75,23.0505
86,262,16,643.35,1596.69,1425.12,552.05,48.2,520.47,8.536,38.39,23.1939
86,263,15,643.55,1603.81,1428.64,552.14,48.07,519.38,8.5344,38.51,23.0649
86,264,14,643.79,1599.01,1429.31,551.89,48.28,519.68,8.4997,38.63,23.02
86,265,13,642.69,1600.53,1418.99,551.34,47.99,520.11,8.4726,38.72,23.1122
86,266,12,643.53,1603.98,1424.4,550.71,48.17,519.5,8.4977,38.52,22.9519
86,267,11,643.22,1599.65,1426.99,552.14,48.18,519.98,8.4934,38.46,23.0526
86,268,10,644.04,1604.07,1427.86,551.53,48.12,519.34,8.5246,38.5,23.1791
86,269,9,643.33,1598.4,1426.76,551.72,48.1,520.0,8.5165,38.44,23.0689
86,270,8,643.87,1594.78,1430.28,551.66,47.83,520.36,8.5226,38.45,23.1465
86,271,7,643.5,1597.28,1427.6,551.66,48.13,520.03,8.5288,38.66,23.0933
86,272,6,643.49,1592.34,1431.44,550.7,47.96,520.35,8.527,38.53,23.0076
86,273,5,643.19,1601.97,1431.12,551.44,48.1,520.02,8.4782,38.67,23.0095
86,274,4,643.82,1599.22,1420.73,551.59,48.07,519.8,8.5043,38.47,23.0271
86,275,3,643.5,1600.49,1431.45,552.3,48.24,519.62,8.491,38.52,23.0738
86,276,2,643.41,1596.95,1425.38,552.38,48.15,519.51,8.5339,38.45,23.1261
86,277,1,643.03,1602.04,1431.26,551.68,48.26,519.13,8.522,38.49,23.0981
86,278,0,643.15,1600.16,1425.47,551.62,48.16,519.63,8.4919,38.51,22.9947
87,1,177,642.67,1595.33,1404.23,554.29,47.36,522.07,8.4386,38.87,23.3231
87,2,176,642.43,1587.74,1411.71,553.91,47.44,521.81,8.4433,38.94,23.3576
87,3,175,642.88,1584.1,1399.03,554.26,47.35,522.07,8.4248,38.96,23.2546
87,4,174,642.27,1587.9,1397.49,552.91,47.28,521.97,8.4458,38.88,23.3086
87,5,173,642.45,1585.48,1405.6,553.25,47.35,522.13,8.4194,38.99,23.3682
87,6,172,641.88,1587.93,1403.27,553.9,47.42,521.91,8.4277,39.02,23.3295
87,7,171,642.54,1592.86,1401.07,553.83,47.4,521.73,8.4074,38.92,23.293
87,8,170,642.41,1587.06,1400.02,553.98,47.44,521.54,8.4062,38.89,23.306
87,9,169,642.7,1589.73,1409.1,553.72,47.46,521.97,8.4297,38.91,23.3575
87,10,168,642.23,1590.91,1398.67,554.18,47.34,522.27,8.4331,38.85,23.3449
87,11,167,642.58,1578.85,1408.83,553.74,47.31,521.78,8.4558,39.05,23.3298
87,12,166,642.67,1585.02,1408.14,553.61,47.28,521.88,8.419,38.91,23.3313
87,13,165,642.19,1583.74,1407.08,553.71,47.46,521.44,8.454,38.84,23.4211
87,14,164,642.03,1589.96,1401.95,553.33,47.6,522.39,8.4175,39.15,23.4283
87,15,163,642.87,1584.61,1403.65,553.3,47.45,521.64,8.4566,38.84,23.3722
87,16,162,642.38,1585.86,1401.86,553.18,47.51,522.01,8.4581,38.72,23.2325
87,17,161,642.67,1589.58,1405.4,553.76,47.38,521.21,8.4364,38.86,23.2378
87,18,160,642.48,1587.68,1401.84,553.88,47.4,522.12,8.4154,38.84,23.3028
87,19,159,642.84,1584.5,1410.52,553.38,47.53,521.85,8.4424,38.81,23.2458
87,20,158,642.21,1588.65,1405.7,553.68,47.66,521.6,8.4972,38.78,23.2224
87,21,157,642.29,1587.97,1401.96,553.76,47.38,521.82,8.4061,38.87,23.1786
87,22,156,642.69,1587.59,1404.62,553.65,47.35,522.04,8.4338,38.88,23.321
87,23,155,642.32,1582.78,1402.34,554.27,47.45,521.83,8.4229,38.75,23.4017
87,24,154,642.84,1591.34,1399.98,553.61,47.4,521.67,8.403,38.8,23.2221
87,25,153,642.3,1597.52,1407.85,553.15,47.43,521.89,8.4432,38.85,23.3172
87,26,152,642.56,1590.26,1402.59,554.39,47.45,522.16,8.4146,38.93,23.3202
87,27,151,643.07,1584.95,1404.56,554.16,47.43,521.37,8.3933,38.87,23.3299
87,28,150,642.62,1580.48,1408.3,553.93,47.3,521.57,8.3952,39.0,23.3274
87,29,149,642.26,1590.9,1403.12,553.76,47.53,521.87,8.4068,38.94,23.2309
87,30,148,642.77,1585.57,1400.58,553.48,47.56,521.94,8.4347,38.87,23.3907
87,31,147,642.3,1593.2,1410.46,553.36,47.49,521.53,8.4248,38.74,23.314
87,32,146,642.94,1581.73,1406.63,555.2,47.45,521.74,8.4034,38.97,23.3631
87,33,145,642.77,1578.5,1400.67,553.66,47.45,522.05,8.4136,38.99,23.3336
87,34,144,642.47,1581.05,1412.11,553.9,47.53,522.07,8.4092,38.82,23.3277
87,35,143,642.31,1583.66,1407.37,553.23,47.35,522.23,8.4379,38.91,23.3968
87,36,142,642.56,1593.87,1402.09,553.71,47.47,522.18,8.4318,38.92,23.3351
87,37,141,642.5,1588.61,1410.85,553.93,47.36,521.62,8.4319,39.02,23.3611
87,38,140,642.63,1595.81,1399.22,553.92,47.45,522.24,8.4481,38.9,23.3222
87,39,139,642.55,1593.07,1405.47,552.9,47.71,522.15,8.4172,38.96,23.2849
87,40,138,642.55,1585.56,1413.06,554.13,47.44,521.49,8.4166,38.93,23.4115
87,41,137,642.67,1580.34,1404.35,553.73,47.43,522.26,8.4239,38.85,23.3066
87,42,136,642.65,1590.73,1403.48,553.0,47.47,521.44,8.3738,38.92,23.2766
87,43,135,642.52,1589.2,1411.32,552.56,47.48,521.67,8.4291,38.86,23.29
87,44,134,642.51,1587.58,1402.66,554.29,47.59,521.74,8.4242,38.82,23.3118
87,45,133,642.5,1588.66,1402.98,553.94,47.35,522.22,8.434,38.81,23.2995
87,46,132,642.58,1583.81,1408.07,554.02,47.37,521.85,8.3987,38.92,23.36
87,47,131,642.16,1591.65,1406.84,553.6,47.46,522.12,8.3991,38.63,23.4098
87,48,130,642.22,1589.94,1401.25,553.9,47.52,522.07,8.4363,38.64,23.2825
87,49,129,642.66,1589.24,1396.51,553.46,47.49,521.82,8.4529,38.79,23.2133
87,50,128,642.44,1588.7,1412.06,554.12,47.36,521.8,8.4743,38.91,23.3193
87,51,127,642.77,1589.88,1407.25,553.46,47.53,521.37,8.4623,39.09,23.2799
87,52,126,642.45,1594.63,1412.9,553.52,47.48,521.39,8.445,38.95,23.273
87,53,125,642.31,1589.75,1401.93,553.56,47.48,521.4,8.4074,38.93,23.3945
87,54,124,642.29,1587.71,1414.83,553.63,47.35,521.79,8.448,38.79,23.352
87,55,123,642.85,1584.64,1406.35,553.45,47.37,521.97,8.4392,38.88,23.3749
87,56,122,642.48,1583.87,1409.17,553.24,47.44,521.99,8.4045,38.71,23.3433
87,57,121,642.27,1588.25,1411.48,553.48,47.67,521.48,8.4425,38.82,23.325
87,58,120,642.4,1584.72,1407.46,553.37,47.58,521.75,8.44,38.87,23.273
87,59,119,642.51,1592.67,1411.54,553.18,47.38,521.49,8.4484,38.66,23.3123
87,60,118,642.8,1583.83,1408.96,553.54,47.46,521.54,8.425,38.85,23.3097
87,61,117,642.53,1592.39,1408.38,553.05,47.47,521.24,8.4338,38.91,23.3724
87,62,116,642.73,1593.02,1408.53,554.01,47.59,521.31,8.4202,38.92,23.2468
87,63,115,642.96,1591.62,1400.56,552.9,47.48,522.17,8.4627,38.85,23.1955
